t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
20979,2,86.13,-2.98,87.50,-0.11,0.25,-50.000,110.72,119.30,0.08,-0.08,-2.03,3.56
20999,2,86.09,-2.86,87.50,-0.07,0.27,-50.000,110.73,119.30,0.14,0.05,-2.03,3.56
21019,2,86.05,-2.92,87.50,-0.03,0.32,-50.000,110.73,119.30,0.20,0.15,-2.04,3.56
21037,2,86.01,-3.04,87.50,0.02,0.38,-50.000,110.74,119.31,0.27,0.15,-2.04,3.56
21059,2,85.89,-3.86,87.50,0.13,0.59,-50.000,110.74,119.31,0.13,0.19,-2.05,3.56
21079,2,85.79,-4.30,87.50,0.25,0.76,-50.000,110.75,119.32,0.14,0.28,-2.05,3.56
21099,2,85.73,-4.24,87.50,0.32,0.82,-50.000,110.75,119.33,0.23,0.27,-2.06,3.56
21119,2,85.65,-4.40,87.50,0.40,0.93,-50.000,110.76,119.34,0.38,0.31,-2.06,3.56
21139,2,85.59,-4.33,87.50,0.47,0.99,-50.000,110.78,119.34,0.54,0.28,-2.06,3.56
21159,2,85.52,-4.31,87.50,0.55,1.07,-50.000,110.79,119.36,0.47,0.54,-2.07,3.56
21177,2,85.50,-3.81,87.50,0.57,1.03,-50.000,110.81,119.37,0.49,0.77,-2.07,3.56
21200,2,85.43,-3.68,87.50,0.64,1.08,-50.000,110.83,119.40,0.69,0.90,-2.07,3.56
21219,2,85.29,-4.85,87.50,0.81,1.39,-50.000,110.84,119.42,0.68,0.69,-2.08,3.56
21239,2,85.13,-5.80,87.50,0.97,1.67,-50.000,110.87,119.44,0.78,0.54,-2.08,3.56
21259,2,85.07,-5.41,87.50,1.06,1.70,-50.000,110.89,119.45,0.77,0.62,-2.09,3.56
21279,2,85.05,-4.45,87.50,1.09,1.63,-50.000,110.91,119.48,0.84,0.94,-2.09,3.56
21298,2,84.97,-4.41,87.50,1.18,1.71,-49.999,110.94,119.51,1.10,0.97,-2.09,3.56
21319,2,84.89,-4.15,87.50,1.27,1.77,-49.997,110.97,119.55,1.05,1.08,-2.10,3.56
21339,2,84.86,-3.12,87.50,1.31,1.69,-49.994,111.01,119.58,1.12,1.14,-2.10,3.56
21359,2,84.83,-2.48,87.50,1.36,1.65,-49.991,111.04,119.61,1.05,1.07,-2.11,3.56
21379,2,84.74,-2.49,87.50,1.44,1.74,-49.986,111.08,119.64,1.10,1.14,-2.11,3.56
21399,2,84.65,-2.64,87.50,1.55,1.86,-49.979,111.11,119.68,1.17,1.08,-2.12,3.56
21418,2,84.65,-1.97,87.50,1.56,1.81,-49.972,111.14,119.71,1.09,1.17,-2.12,3.56
21439,2,84.68,-0.99,87.50,1.55,1.67,-49.965,111.17,119.75,1.18,1.18,-2.12,3.56
21459,2,84.73,0.26,87.50,1.50,1.47,-49.960,111.21,119.78,1.09,1.17,-2.13,3.56
21479,2,84.81,1.51,87.50,1.42,1.24,-49.956,111.25,119.82,1.12,1.24,-2.13,3.56
21499,2,84.88,2.36,87.50,1.34,1.06,-49.954,111.28,119.85,1.01,1.13,-2.13,3.56
21519,2,84.95,2.84,87.50,1.27,0.93,-49.953,111.31,119.88,1.03,1.08,-2.14,3.56
21539,2,84.99,2.51,87.50,1.24,0.94,-49.953,111.34,119.91,0.94,0.78,-2.14,3.56
21558,2,84.98,1.66,87.50,1.24,1.01,-49.952,111.37,119.94,0.57,0.79,-2.15,3.56
21579,2,84.97,1.07,87.50,1.27,1.14,-49.952,111.38,119.96,0.71,0.55,-2.15,3.56
21599,2,84.96,0.63,87.50,1.29,1.21,-49.951,111.40,119.98,0.58,0.68,-2.16,3.56
21619,2,84.97,0.52,87.50,1.29,1.23,-49.950,111.43,120.00,0.80,0.49,-2.16,3.56
21639,2,85.01,0.91,87.50,1.26,1.15,-49.950,111.45,120.02,0.61,0.79,-2.16,3.56
21659,2,85.09,1.90,87.50,1.18,0.96,-49.952,111.47,120.04,0.87,0.75,-2.17,3.56
21678,2,85.14,2.29,87.50,1.13,0.85,-49.955,111.50,120.07,0.80,0.96,-2.17,3.56
21699,2,85.12,1.37,87.50,1.14,0.98,-49.957,111.52,120.09,0.71,0.68,-2.18,3.56
21720,2,85.11,0.84,87.50,1.19,1.08,-49.959,111.54,120.11,0.64,0.63,-2.18,3.56
21737,2,85.06,0.01,87.50,1.24,1.24,-49.961,111.56,120.13,0.60,0.63,-2.19,3.56
21759,2,85.03,-0.57,87.50,1.26,1.33,-49.961,111.58,120.16,0.63,0.48,-2.19,3.56
21779,2,85.01,-0.69,87.50,1.32,1.41,-49.961,111.60,120.17,0.69,0.67,-2.19,3.56
21799,2,85.07,0.13,87.50,1.27,1.26,-49.963,111.62,120.19,0.79,0.94,-2.20,3.56
21818,2,85.10,0.54,87.50,1.24,1.17,-49.965,111.65,120.22,0.87,1.07,-2.20,3.56
21839,2,85.07,-0.11,87.50,1.27,1.28,-49.966,111.68,120.25,0.96,0.84,-2.20,3.56
21859,2,85.04,-0.69,87.50,1.31,1.39,-49.967,111.70,120.28,0.82,0.81,-2.21,3.56
21879,2,85.01,-1.03,87.50,1.36,1.48,-49.967,111.73,120.30,0.71,0.87,-2.21,3.56
21899,2,84.93,-1.91,87.50,1.46,1.69,-49.966,111.75,120.32,0.93,0.63,-2.22,3.56
21919,2,84.90,-1.80,87.50,1.50,1.72,-49.964,111.78,120.35,0.81,0.94,-2.22,3.56
21937,2,84.93,-0.88,87.50,1.49,1.60,-49.963,111.81,120.38,1.00,1.10,-2.22,3.56
21959,2,84.97,-0.04,87.50,1.43,1.44,-49.962,111.84,120.41,1.21,0.97,-2.23,3.56
21979,2,85.01,0.32,87.50,1.44,1.40,-49.962,111.87,120.44,1.09,1.06,-2.23,3.56
21999,2,84.99,-0.21,87.50,1.45,1.47,-49.962,111.90,120.48,1.07,1.17,-2.24,3.56
22019,2,84.92,-1.31,87.50,1.53,1.69,-49.960,111.94,120.51,0.83,0.99,-2.24,3.56
22039,2,84.86,-1.93,87.50,1.61,1.84,-49.958,111.96,120.53,1.03,0.95,-2.25,3.56
22058,2,84.80,-2.56,87.50,1.68,1.96,-49.953,111.99,120.56,1.01,0.82,-2.25,3.56
22079,2,84.80,-2.13,87.50,1.71,1.97,-49.950,112.02,120.59,0.98,1.08,-2.25,3.56
22099,2,84.82,-1.53,87.50,1.71,1.89,-49.946,112.06,120.63,1.17,1.23,-2.26,3.56
22119,2,84.82,-1.34,87.50,1.71,1.88,-49.942,112.10,120.67,1.19,1.34,-2.26,3.56
22139,2,84.76,-2.32,87.50,1.79,2.06,-49.938,112.13,120.71,1.22,1.37,-2.26,3.56
22159,2,84.66,-3.70,87.50,1.91,2.36,-49.931,112.17,120.75,1.16,1.24,-2.27,3.56
22179,2,84.51,-5.31,87.50,2.08,2.72,-49.921,112.21,120.78,1.31,1.20,-2.27,3.56
22198,2,84.36,-6.60,87.50,2.24,3.00,-49.908,112.25,120.82,1.41,1.24,-2.28,3.56
22220,2,84.24,-7.24,87.49,2.43,3.30,-49.893,112.29,120.86,1.53,1.46,-2.28,3.56
22239,2,84.12,-7.80,87.49,2.59,3.53,-49.876,112.34,120.91,1.71,1.68,-2.29,3.56
22259,2,83.96,-8.91,87.49,2.78,3.85,-49.855,112.40,120.97,1.93,2.04,-2.29,3.56
22279,2,83.73,-10.72,87.49,3.05,4.34,-49.829,112.46,121.04,2.03,2.23,-2.29,3.56
22299,2,83.35,-13.88,87.49,3.48,5.14,-49.796,112.53,121.11,2.32,2.14,-2.30,3.56
22319,2,82.99,-15.85,87.49,3.91,5.81,-49.756,112.60,121.17,2.48,2.10,-2.30,3.56
22339,2,82.82,-14.39,87.49,4.15,5.88,-49.713,112.68,121.24,2.80,2.48,-2.30,3.56
22359,2,82.73,-12.13,87.48,4.29,5.74,-49.667,112.77,121.33,3.36,3.49,-2.31,3.56
22379,2,82.65,-10.54,87.48,4.40,5.67,-49.620,112.88,121.44,3.60,4.08,-2.31,3.56
22399,2,82.47,-10.93,87.48,4.62,5.93,-49.570,112.99,121.57,3.68,3.99,-2.32,3.56
22419,2,82.15,-12.99,87.48,4.98,6.54,-49.513,113.11,121.68,3.79,3.64,-2.32,3.56
22439,2,81.79,-15.11,87.47,5.41,7.22,-49.449,113.23,121.79,3.87,3.51,-2.32,3.56
22457,2,81.54,-15.99,87.47,5.74,7.65,-49.379,113.34,121.90,3.89,3.88,-2.33,3.56
22479,2,81.20,-16.01,87.47,6.05,7.97,-49.303,113.46,122.02,4.12,4.24,-2.33,3.56
22499,2,81.01,-14.94,87.46,6.51,8.31,-49.224,113.59,122.15,4.53,4.62,-2.34,3.56
22519,2,80.80,-14.38,87.46,6.69,8.42,-49.140,113.74,122.31,4.99,5.14,-2.34,3.56
22539,2,80.53,-14.90,87.45,7.02,8.81,-49.050,113.90,122.46,5.24,5.15,-2.34,3.56
22559,2,80.23,-15.79,87.45,7.40,9.29,-48.955,114.06,122.62,5.44,5.34,-2.35,3.56
22577,2,79.94,-17.18,87.44,7.77,9.83,-48.854,114.23,122.79,5.52,5.51,-2.35,3.56
22599,2,79.47,-18.77,87.44,8.19,10.45,-48.743,114.40,122.96,5.61,5.71,-2.35,3.56
22619,2,79.13,-19.22,87.43,8.90,11.20,-48.626,114.57,123.13,5.98,6.10,-2.35,3.56
22639,2,78.81,-19.29,87.43,9.20,11.52,-48.502,114.76,123.33,6.39,6.40,-2.36,3.56
22659,2,78.49,-19.38,87.42,9.61,11.94,-48.372,114.96,123.53,6.84,6.88,-2.36,3.56
22679,2,78.14,-19.98,87.41,10.06,12.46,-48.235,115.18,123.74,7.28,7.13,-2.36,3.56
22698,2,77.64,-22.26,87.40,10.53,13.12,-48.087,115.40,123.96,7.52,7.63,-2.36,3.56
22719,2,77.15,-23.38,87.40,11.27,14.08,-47.930,115.63,124.19,7.81,7.44,-2.36,3.56
22739,2,76.85,-22.19,87.39,11.71,14.37,-47.767,115.87,124.42,8.22,8.09,-2.36,3.56
22759,2,76.52,-22.06,87.38,12.16,14.81,-47.598,116.13,124.69,8.64,9.44,-2.36,3.56
22779,2,76.18,-22.41,87.37,12.61,15.30,-47.421,116.40,124.98,8.82,9.47,-2.36,3.56
22799,2,75.91,-21.88,87.36,13.01,15.63,-47.239,116.67,125.26,9.38,8.97,-2.36,3.56
22819,2,74.97,-29.69,87.35,14.07,17.63,-47.039,116.96,125.53,9.80,9.27,-2.36,3.56
22837,2,74.34,-31.80,87.35,14.88,18.70,-47.039,117.26,125.81,10.17,9.75,-2.36,3.56
22859,2,73.94,-25.70,87.34,15.23,18.31,-46.818,117.58,126.13,10.73,10.91,-2.36,3.56
22881,2,73.67,-21.85,87.33,16.10,18.72,-46.591,117.91,126.45,10.75,11.19,-2.36,3.56
22897,2,73.89,-13.44,87.32,15.80,17.42,-46.369,118.25,126.82,11.69,12.28,-2.36,3.56
22919,2,74.17,-3.53,87.31,15.34,15.76,-46.152,118.71,127.27,12.40,12.38,-2.36,3.56
22939,2,74.38,4.78,87.30,15.62,15.04,-45.940,118.99,127.55,12.23,11.84,-2.36,3.56
22958,2,74.50,8.60,87.29,15.37,14.34,-45.730,119.36,127.91,11.88,11.24,-2.36,3.56
22979,2,74.58,10.64,87.28,15.34,14.06,-45.522,119.69,128.24,10.40,10.41,-2.36,3.56
22999,2,74.72,11.97,87.27,15.28,13.85,-45.316,119.99,128.54,9.55,10.09,-2.36,3.56
23019,2,74.97,13.67,87.26,15.13,13.49,-45.115,120.27,128.84,9.11,9.78,-2.36,3.56
23039,2,75.36,17.21,87.25,14.82,12.76,-44.923,120.55,129.13,9.36,9.41,-2.36,3.56
23059,2,75.92,21.72,87.24,14.34,11.73,-44.741,120.84,129.42,9.69,9.20,-2.36,3.56
23079,2,76.45,24.64,87.23,13.85,10.89,-44.570,121.13,129.69,9.38,8.90,-2.36,3.56
23097,2,76.77,24.77,87.22,13.58,10.60,-44.405,121.41,129.95,8.75,8.54,-2.36,3.56
23120,2,77.07,21.26,87.21,13.18,10.63,-44.247,121.65,130.21,7.83,8.12,-2.36,3.56
23139,2,77.12,15.83,87.20,13.50,11.60,-44.089,121.87,130.44,6.98,7.58,-2.36,3.56
23159,2,77.24,13.17,87.20,13.38,11.80,-43.934,122.08,130.66,6.99,7.05,-2.36,3.56
23179,2,77.60,14.91,87.19,13.15,11.36,-43.786,122.30,130.88,7.40,7.17,-2.36,3.56
23199,2,78.06,18.24,87.18,12.77,10.58,-43.647,122.54,131.10,7.96,7.59,-2.36,3.56
23218,2,78.68,23.53,87.18,12.22,9.39,-43.521,122.78,131.33,8.01,7.91,-2.36,3.56
23239,2,79.26,27.12,87.17,11.67,8.41,-43.406,123.02,131.57,7.71,7.69,-2.36,3.56
23259,2,79.64,26.70,87.16,11.31,8.11,-43.299,123.24,131.79,7.15,7.18,-2.36,3.56
23279,2,79.95,25.29,87.16,11.06,8.02,-43.198,123.44,132.00,6.07,6.40,-2.36,3.56
23299,2,80.28,24.21,87.16,10.80,7.90,-43.103,123.61,132.18,5.55,5.72,-2.36,3.56
23319,2,80.75,25.41,87.15,10.41,7.36,-43.018,123.78,132.35,5.38,5.40,-2.36,3.56
23338,2,81.46,29.23,87.15,9.95,6.55,-42.947,123.94,132.51,5.55,5.44,-2.36,3.56
23359,2,82.15,31.68,87.15,9.10,5.30,-42.947,124.11,132.68,5.63,5.48,-2.36,3.56
23379,2,82.71,31.63,87.15,8.56,4.76,-42.947,124.27,132.83,5.09,5.08,-2.36,3.56
23399,2,83.11,29.10,87.15,8.20,4.71,-42.910,124.42,132.98,4.46,4.40,-2.36,3.56
23419,2,83.28,23.91,87.14,8.08,5.22,-42.875,124.54,133.10,3.57,3.66,-2.36,3.56
23439,2,83.51,21.14,87.14,7.94,5.40,-42.845,124.63,133.20,3.04,3.22,-2.36,3.56
23459,2,84.03,23.08,87.14,7.51,4.74,-42.826,124.73,133.30,3.27,3.15,-2.36,3.56
23478,2,84.49,25.28,87.14,7.10,4.07,-42.816,124.84,133.40,3.71,3.55,-2.36,3.56
23499,2,85.35,29.13,87.14,6.27,2.77,-42.823,124.95,133.51,3.78,3.66,-2.36,3.56
23520,2,85.90,29.39,87.14,5.72,2.20,-42.841,125.06,133.61,3.35,3.47,-2.36,3.56
23537,2,86.09,26.21,87.14,5.55,2.41,-42.862,125.15,133.71,2.53,2.74,-2.36,3.56
23559,2,86.25,20.22,87.14,5.41,2.98,-42.887,125.23,133.79,1.77,1.81,-2.36,3.56
23579,2,86.50,18.25,87.15,5.31,3.12,-42.917,125.26,133.83,1.55,1.40,-2.36,3.56
23597,2,86.77,18.42,87.15,5.09,2.88,-42.953,125.31,133.87,1.77,1.53,-2.36,3.56
23619,2,87.57,23.21,87.15,4.30,1.52,-43.004,125.37,133.93,2.21,2.14,-2.36,3.56
23640,2,88.18,25.56,87.15,3.77,0.70,-43.068,125.44,133.99,2.24,2.24,-2.36,3.56
23659,2,88.62,25.12,87.16,3.30,0.28,-43.141,125.50,134.06,1.93,1.95,-2.36,3.56
23679,2,88.82,21.32,87.16,3.12,0.57,-43.217,125.55,134.11,1.28,1.25,-2.36,3.56
23699,2,88.88,16.81,87.16,3.11,1.09,-43.294,125.57,134.13,0.32,0.17,-2.36,3.56
23719,2,89.14,16.33,87.17,2.93,0.97,-43.377,125.57,134.14,0.37,0.20,-2.36,3.56
23738,2,89.61,18.92,87.17,2.52,0.25,-43.469,125.59,134.15,0.59,0.71,-2.36,3.56
23759,2,90.16,21.81,87.18,2.00,-0.62,-43.572,125.61,134.17,0.76,0.80,-2.36,3.56
23779,2,90.64,22.89,87.18,1.52,-1.23,-43.685,125.63,134.20,0.50,0.79,-2.36,3.56
23799,2,91.04,22.52,87.19,1.12,-1.58,-43.806,125.64,134.21,0.33,0.16,-2.36,3.56
23819,2,91.36,20.97,87.20,0.82,-1.70,-43.933,125.64,134.21,-0.23,-0.13,-2.36,3.56
23839,2,91.63,19.05,87.20,0.58,-1.70,-44.066,125.63,134.20,-0.61,-0.59,-2.36,3.56
23857,2,91.81,17.83,87.21,0.44,-1.70,-44.202,125.61,134.17,-0.84,-1.03,-2.36,3.56
23879,2,92.19,17.61,87.22,0.12,-1.99,-44.346,125.58,134.14,-1.00,-1.08,-2.36,3.56
23899,2,92.57,18.66,87.22,-0.28,-2.52,-44.497,125.55,134.11,-1.19,-0.98,-2.36,3.56
23919,2,93.01,20.19,87.23,-0.68,-3.11,-44.658,125.51,134.08,-1.16,-1.00,-2.36,3.56
23939,2,93.46,21.48,87.24,-1.13,-3.70,-44.827,125.48,134.04,-1.20,-1.18,-2.36,3.56
23959,2,93.87,21.83,87.25,-1.53,-4.15,-45.004,125.44,134.00,-1.46,-1.60,-2.36,3.56
23978,2,94.21,21.22,87.26,-1.79,-4.35,-45.188,125.38,133.95,-2.00,-1.93,-2.36,3.56
23999,2,94.55,20.88,87.27,-2.21,-4.71,-45.379,125.32,133.88,-2.30,-2.35,-2.36,3.56
24019,2,94.93,21.22,87.28,-2.58,-5.13,-45.578,125.24,133.81,-2.52,-2.66,-2.36,3.56
24039,2,95.35,22.04,87.29,-3.00,-5.64,-45.785,125.16,133.72,-2.81,-2.90,-2.36,3.56
24059,2,95.84,23.67,87.30,-3.49,-6.33,-46.002,125.07,133.64,-2.95,-3.01,-2.36,3.56
24079,2,96.35,25.33,87.31,-4.02,-7.06,-46.229,124.98,133.54,-3.30,-3.19,-2.36,3.56
24099,2,96.88,26.77,87.32,-4.58,-7.79,-46.466,124.87,133.44,-3.61,-3.68,-2.36,3.56
24118,2,97.39,27.58,87.32,-5.00,-8.30,-46.466,124.76,133.32,-3.96,-4.00,-2.36,3.56
24139,2,97.89,28.03,87.32,-5.66,-9.02,-46.466,124.63,133.19,-4.47,-4.55,-2.36,3.56
24159,2,98.39,28.60,87.32,-6.21,-9.64,-46.466,124.48,133.05,-5.03,-4.89,-2.36,3.56
24179,2,98.92,29.36,87.32,-6.79,-10.31,-46.466,124.33,132.89,-5.34,-5.38,-2.36,3.56
24199,2,99.49,30.58,87.32,-7.41,-11.08,-46.466,124.16,132.72,-5.89,-5.76,-2.36,3.56
24219,2,100.15,32.91,87.32,-8.14,-12.09,-46.466,123.97,132.54,-6.26,-6.17,-2.36,3.56
24238,2,100.82,34.80,87.32,-8.89,-13.07,-46.466,123.78,132.34,-6.61,-6.62,-2.36,3.56
24259,2,101.53,36.60,87.32,-9.69,-14.08,-46.466,123.57,132.14,-7.11,-7.16,-2.36,3.56
24279,2,102.22,37.90,87.32,-10.48,-15.02,-46.466,123.35,131.91,-7.71,-7.74,-2.36,3.56
24299,2,102.97,39.62,87.32,-11.33,-16.08,-46.466,123.10,131.66,-8.34,-8.38,-2.36,3.56
24319,2,103.73,41.19,87.32,-12.20,-17.15,-46.466,122.83,131.40,-9.10,-8.96,-2.36,3.56
24339,2,104.55,43.10,87.32,-13.14,-18.32,-46.466,122.55,131.11,-9.62,-9.69,-2.36,3.56
24359,2,105.39,44.90,87.32,-14.12,-19.51,-46.466,122.25,130.81,-10.21,-10.43,-2.36,3.56
24377,2,106.03,46.33,87.32,-14.91,-20.47,-46.466,121.92,130.48,-11.11,-11.11,-2.36,3.56
24399,2,107.20,49.47,87.32,-15.94,-21.88,-46.466,121.57,130.13,-11.93,-11.84,-2.36,3.56
24419,2,108.31,53.63,87.32,-17.75,-24.18,-46.466,121.20,129.77,-12.45,-12.45,-2.36,3.56
24439,2,109.25,51.93,87.32,-18.66,-24.89,-46.466,120.81,129.37,-13.33,-13.26,-2.36,3.56
24459,2,109.52,37.26,87.32,-19.12,-23.59,-46.466,120.39,128.96,-14.60,-14.28,-2.36,3.56
24479,2,109.30,19.39,87.32,-18.99,-21.32,-46.466,119.93,128.50,-15.84,-15.45,-2.36,3.57
24497,2,108.74,4.14,87.32,-18.46,-18.96,-46.466,119.43,128.02,-16.15,-16.03,-2.36,3.57
24519,2,108.66,-1.00,87.32,-18.07,-17.95,-46.466,118.96,127.54,-15.19,-15.86,-2.36,3.57
24539,2,108.99,-0.07,87.32,-18.86,-18.86,-46.466,118.52,127.10,-13.82,-13.94,-2.36,3.57
24559,2,109.49,2.51,87.32,-19.30,-19.60,-46.466,118.14,126.69,-12.38,-12.74,-2.36,3.57
24579,2,109.76,0.84,87.32,-19.69,-19.79,-46.466,117.77,126.31,-11.77,-12.29,-2.36,3.57
24599,2,109.57,-6.41,87.32,-19.64,-18.87,-46.466,117.41,125.95,-11.99,-12.03,-2.36,3.57
24618,2,108.54,-20.13,87.32,-18.98,-16.93,-46.466,117.03,125.58,-13.19,-12.79,-2.36,3.57
24639,2,107.11,-35.97,87.32,-17.25,-12.93,-46.466,116.62,125.18,-13.58,-12.63,-2.36,3.56
24659,2,103.06,-53.29,87.32,-13.12,-6.72,-46.466,116.22,124.83,-13.14,-12.84,-2.36,3.56
24679,2,102.27,-51.99,87.32,-12.08,-5.84,-46.466,115.84,124.43,-11.40,-12.23,-2.36,3.56
24699,2,103.26,-31.33,87.32,-12.94,-9.18,-46.466,115.55,124.11,-7.91,-8.39,-2.36,3.56
24719,2,104.53,-11.22,87.32,-14.37,-13.02,-46.466,115.37,123.91,-5.00,-5.27,-2.36,3.56
24739,2,105.21,-2.64,87.32,-15.29,-14.97,-46.466,115.23,123.79,-4.26,-3.69,-2.36,3.57
24758,2,104.83,-10.45,87.32,-15.13,-13.88,-46.466,115.09,123.65,-5.63,-5.86,-2.36,3.56
24779,2,102.52,-39.35,87.32,-12.93,-8.21,-46.466,114.87,123.43,-8.28,-8.19,-2.36,3.56
24799,2,100.04,-62.00,87.32,-10.28,-2.84,-46.466,114.58,123.15,-10.32,-10.13,-2.36,3.56
24819,2,98.58,-64.02,87.32,-8.55,-0.86,-46.466,114.27,122.84,-9.91,-10.01,-2.36,3.56
24839,2,98.69,-43.64,87.32,-8.48,-3.25,-46.466,114.03,122.58,-6.24,-6.63,-2.36,3.56
24859,2,100.69,-4.49,87.32,-10.50,-9.96,-46.466,113.91,122.46,-2.40,-2.28,-2.36,3.56
24879,2,102.55,21.03,87.32,-12.70,-15.22,-46.466,113.87,122.43,-0.72,-0.51,-2.36,3.56
24899,2,102.10,7.39,87.32,-12.64,-13.53,-46.466,113.84,122.40,-2.25,-1.88,-2.36,3.56
24919,2,100.64,-16.76,87.32,-11.30,-9.29,-46.466,113.71,122.28,-6.07,-5.89,-2.36,3.56
24939,2,98.33,-44.36,87.32,-8.90,-3.58,-46.466,113.47,122.04,-9.23,-9.19,-2.36,3.56
24959,2,96.55,-56.50,87.32,-6.86,-0.08,-46.466,113.18,121.74,-9.48,-9.64,-2.36,3.56
24979,2,97.12,-34.53,87.32,-7.19,-3.05,-46.466,112.92,121.49,-6.89,-7.04,-2.36,3.56
24999,2,98.51,-7.61,87.32,-8.63,-7.72,-46.466,112.78,121.35,-2.84,-2.72,-2.36,3.56
25017,2,99.42,5.12,87.32,-9.77,-10.39,-46.466,112.75,121.32,-0.55,-0.14,-2.36,3.56
